ReturnID,OrderID,ReturnDate,ProductID,CustomerID,ReturnReason,RefundAmount,Resolution
701145,515613,2025-01-11,1011,21036,Damaged,251.52,Replaced
701146,515633,2024-12-17,1005,21127,Quality issue,129.27,Replaced
701147,515672,2024-09-06,1019,21340,Changed mind,332.21,Replaced
701148,515707,2023-02-15,1036,21682,Late delivery,75.34,Refunded
701149,515722,2023-02-05,1009,20697,Damaged,77.0,Refunded
701150,515743,2023-10-04,1002,22251,Damaged,131.77,Replaced
701151,515748,2025-10-19,1009,20916,Damaged,229.01,Replaced
701152,515754,2024-06-24,1001,21069,Late delivery,192.09,Refunded
701153,515771,2025-03-20,1026,20308,Changed mind,147.54,Refunded
701154,515784,2023-09-02,1007,20588,Late delivery,54.04,Replaced
701155,515812,2024-07-25,1004,21217,Damaged,655.7,Refunded
701156,515822,2024-07-30,1038,21105,Changed mind,196.58,Replaced
701157,515837,2023-02-19,1014,20843,Changed mind,225.22,Replaced
701158,515861,2023-11-17,1003,21396,Damaged,262.04,Replaced
701159,515896,2024-05-12,1035,20765,Damaged,576.99,Replaced
701160,515931,2025-08-14,1023,20122,Changed mind,89.92,Replaced
701161,515942,2023-05-04,1015,20111,Quality issue,595.05,Refunded
701162,515973,2023-05-09,1032,20710,Quality issue,578.4,Replaced
701163,515974,2025-08-06,1011,21576,Wrong item,242.8,Refunded
701164,515981,2023-07-11,1001,21081,Quality issue,232.07,Refunded
701165,515991,2024-03-11,1039,20252,Quality issue,963.12,Replaced
701166,515999,2024-07-26,1031,21894,Late delivery,835.56,Refunded
701167,516014,2025-09-13,1020,21130,Changed mind,337.29,Refunded
701168,516024,2023-08-16,1006,20993,Damaged,81.87,Replaced
701169,516041,2023-09-26,1014,20414,Changed mind,100.43,Replaced
701170,516054,2024-06-02,1006,21490,Quality issue,79.07,Refunded
701171,516065,2023-04-30,1040,20426,Changed mind,294.66,Replaced
701172,516067,2024-04-13,1014,21988,Changed mind,60.11,Refunded
701173,516071,2025-05-18,1031,22218,Late delivery,331.97,Replaced
701174,516073,2025-05-11,1006,21994,Late delivery,137.1,Refunded
701175,516081,2024-05-06,1009,20880,Quality issue,80.22,Replaced
701176,516093,2023-05-17,1012,20433,Quality issue,299.3,Refunded
701177,516141,2023-10-13,1007,21919,Changed mind,30.73,Refunded
701178,516146,2024-10-12,1002,21299,Quality issue,110.24,Refunded
701179,516169,2023-07-26,1030,21484,Damaged,68.04,Replaced
701180,516182,2023-08-13,1011,21450,Quality issue,320.69,Refunded
701181,516202,2023-03-27,1030,21752,Changed mind,79.44,Replaced
701182,516203,2025-09-07,1019,22334,Changed mind,588.8,Refunded
701183,516223,2023-09-01,1033,21493,Damaged,339.75,Replaced
701184,516237,2023-08-28,1012,20419,Wrong item,135.89,Replaced
701185,516254,2023-04-02,1034,21387,Wrong item,188.66,Refunded
701186,516276,2025-08-25,1019,20692,Quality issue,513.89,Refunded
701187,516283,2023-07-21,1016,21018,Damaged,607.29,Replaced
701188,516297,2023-12-28,1019,21579,Damaged,950.55,Refunded
701189,516298,2023-09-01,1025,21671,Damaged,255.86,Replaced
701190,516325,2024-11-02,1028,21102,Quality issue,563.77,Replaced
701191,516343,2024-08-10,1015,20567,Late delivery,800.51,Refunded
701192,516349,2025-12-09,1034,22181,Quality issue,264.17,Refunded
701193,516359,2024-02-26,1017,20664,Quality issue,460.1,Replaced
701194,516406,2025-04-07,1012,20024,Wrong item,585.03,Refunded
701195,516414,2023-04-30,1028,20129,Quality issue,219.92,Refunded
701196,516465,2023-06-28,1028,20769,Wrong item,471.93,Replaced
701197,516473,2024-12-24,1029,20877,Damaged,165.78,Replaced
701198,516504,2024-07-20,1002,21709,Damaged,95.01,Replaced
701199,516506,2024-08-25,1037,20547,Damaged,337.53,Refunded
701200,516517,2024-03-11,1006,21014,Wrong item,197.35,Refunded
701201,516532,2025-05-04,1034,21171,Quality issue,284.72,Replaced
701202,516547,2024-11-11,1017,22141,Quality issue,438.48,Refunded
701203,516554,2023-09-06,1012,20709,Quality issue,540.72,Refunded
701204,516556,2023-06-03,1025,20850,Wrong item,640.22,Replaced
701205,516557,2024-04-05,1006,20522,Late delivery,198.0,Refunded
701206,516560,2024-07-23,1039,20905,Late delivery,293.08,Refunded
701207,516577,2024-01-04,1008,20210,Wrong item,221.46,Replaced
701208,516581,2025-05-03,1010,20378,Damaged,579.56,Replaced
701209,516613,2025-06-06,1030,21094,Quality issue,63.71,Replaced
701210,516621,2023-09-06,1029,21272,Changed mind,143.59,Replaced
701211,516638,2023-06-26,1015,20439,Late delivery,1124.26,Replaced
701212,516662,2025-10-02,1016,20176,Quality issue,225.26,Refunded
701213,516683,2024-07-16,1031,20573,Damaged,325.41,Refunded
701214,516746,2025-05-18,1034,21610,Changed mind,72.99,Refunded
701215,516751,2023-03-17,1006,21468,Wrong item,95.26,Refunded
701216,516771,2025-03-05,1031,21365,Damaged,319.68,Replaced
701217,516775,2023-07-19,1012,20234,Changed mind,322.32,Replaced
701218,516789,2024-11-18,1021,22306,Wrong item,502.61,Replaced
701219,516792,2023-03-11,1012,20222,Wrong item,254.28,Refunded
701220,516795,2024-06-11,1033,22179,Late delivery,657.69,Refunded
701221,516836,2023-03-28,1002,20048,Changed mind,217.14,Replaced
701222,516873,2024-04-30,1040,21622,Wrong item,215.46,Refunded
701223,516884,2024-02-28,1008,20553,Quality issue,158.53,Refunded
701224,516890,2025-05-15,1038,22131,Changed mind,1047.35,Refunded
701225,516896,2023-01-24,1002,22492,Wrong item,212.25,Replaced
701226,516911,2023-10-05,1034,21601,Late delivery,93.83,Replaced
701227,516918,2023-04-05,1017,22465,Late delivery,206.71,Refunded
701228,516951,2025-02-02,1003,20469,Late delivery,466.27,Replaced
701229,516963,2025-08-23,1011,21447,Late delivery,629.09,Replaced
701230,516970,2025-04-19,1038,22086,Quality issue,191.63,Replaced
701231,516975,2025-03-04,1011,20761,Wrong item,1154.74,Refunded
701232,517005,2023-09-01,1038,22236,Changed mind,275.13,Refunded
701233,517006,2025-06-04,1001,21939,Late delivery,481.65,Replaced
701234,517056,2023-06-14,1038,22260,Late delivery,211.49,Replaced
701235,517065,2023-08-26,1029,22455,Quality issue,331.14,Refunded
701236,517090,2023-01-31,1012,21916,Wrong item,131.63,Refunded
701237,517105,2023-05-24,1020,21042,Wrong item,267.58,Refunded
701238,517106,2025-03-23,1017,20982,Quality issue,611.79,Refunded
701239,517109,2024-07-19,1005,20113,Wrong item,611.13,Refunded
701240,517127,2024-07-07,1008,21574,Changed mind,437.04,Refunded
701241,517138,2025-12-24,1011,20762,Changed mind,912.44,Refunded
701242,517155,2023-03-21,1034,21388,Damaged,99.4,Replaced
701243,517158,2023-05-31,1035,20012,Wrong item,97.93,Refunded
701244,517173,2023-07-27,1036,22446,Changed mind,354.92,Refunded
701245,517181,2023-04-24,1010,20249,Late delivery,969.34,Replaced
701246,517190,2024-06-05,1027,22497,Late delivery,310.4,Refunded
701247,517197,2025-06-27,1025,21219,Damaged,495.1,Refunded
701248,517198,2025-11-24,1031,21793,Wrong item,375.14,Refunded
701249,517225,2025-04-28,1019,21610,Damaged,261.31,Replaced
701250,517234,2024-03-19,1009,22053,Late delivery,83.08,Replaced
701251,517237,2023-04-02,1011,20038,Damaged,890.02,Replaced
701252,517240,2025-08-01,1022,22440,Changed mind,187.4,Refunded
701253,517265,2024-03-30,1038,20612,Wrong item,615.02,Replaced
701254,517288,2024-05-23,1032,21797,Damaged,192.08,Replaced
701255,517292,2024-03-09,1030,22035,Damaged,57.79,Replaced
701256,517300,2025-02-13,1009,21100,Wrong item,82.33,Replaced
701257,517374,2024-12-07,1033,21811,Damaged,302.89,Refunded
701258,517378,2024-01-17,1026,21715,Damaged,161.25,Replaced
701259,517384,2025-11-01,1022,22207,Wrong item,90.99,Replaced
701260,517391,2024-04-24,1018,20478,Damaged,146.91,Replaced
701261,517404,2025-01-07,1010,20096,Wrong item,892.31,Replaced
701262,517409,2023-08-25,1039,20814,Wrong item,221.45,Refunded
701263,517421,2023-06-02,1035,21024,Changed mind,106.61,Refunded
701264,517434,2023-07-03,1012,22260,Damaged,149.17,Replaced
701265,517443,2023-02-28,1034,20094,Late delivery,94.52,Refunded
701266,517446,2023-09-13,1015,22489,Wrong item,538.04,Refunded
701267,517460,2023-12-01,1020,20897,Damaged,217.66,Replaced
701268,517478,2023-11-08,1020,21329,Damaged,267.78,Replaced
701269,517482,2025-10-16,1002,20121,Wrong item,101.0,Replaced
701270,517497,2024-07-11,1001,21675,Changed mind,265.14,Replaced
701271,517558,2025-03-24,1007,20729,Changed mind,145.72,Refunded
701272,517561,2023-08-05,1031,20801,Wrong item,324.85,Replaced
701273,517578,2023-07-22,1009,21806,Quality issue,233.4,Replaced
701274,517614,2023-06-25,1029,21685,Late delivery,249.16,Refunded
701275,517661,2025-07-10,1024,20573,Late delivery,92.84,Replaced
701276,517667,2023-06-04,1027,20538,Wrong item,92.69,Replaced
701277,517685,2023-02-22,1006,20821,Late delivery,259.44,Replaced
701278,517690,2026-01-02,1012,21507,Damaged,147.05,Refunded
701279,517700,2023-06-04,1012,21351,Wrong item,240.07,Replaced
701280,517701,2026-01-22,1027,22452,Late delivery,114.1,Refunded
701281,517706,2025-09-06,1021,22047,Damaged,458.43,Refunded
701282,517712,2024-10-06,1005,20206,Damaged,301.12,Refunded
701283,517714,2023-04-25,1030,20683,Changed mind,70.83,Refunded
701284,517751,2025-08-15,1006,22023,Changed mind,95.84,Refunded
701285,517761,2024-11-04,1023,21514,Changed mind,198.28,Refunded
701286,517780,2024-12-22,1013,21055,Late delivery,770.51,Refunded
701287,517785,2025-06-13,1018,21953,Wrong item,104.91,Refunded
701288,517787,2025-03-20,1003,20616,Late delivery,541.45,Replaced
701289,517802,2024-05-22,1033,21992,Quality issue,265.82,Replaced
701290,517828,2023-03-21,1021,21931,Quality issue,241.23,Replaced
701291,517855,2025-05-23,1017,20130,Quality issue,393.97,Replaced
701292,517879,2025-10-05,1003,20642,Late delivery,296.74,Replaced
701293,517891,2023-05-22,1014,20360,Quality issue,41.54,Replaced
701294,517893,2024-08-01,1007,20563,Changed mind,119.11,Refunded
701295,517913,2024-06-14,1012,21966,Late delivery,485.84,Replaced
701296,517918,2024-09-26,1034,20438,Damaged,100.7,Replaced
701297,517925,2023-11-12,1033,21001,Changed mind,332.2,Refunded
701298,517956,2024-05-27,1021,21640,Changed mind,226.57,Replaced
701299,517957,2025-10-20,1020,21779,Changed mind,260.7,Replaced
701300,517963,2023-08-03,1002,21474,Late delivery,232.57,Refunded
701301,517973,2023-05-20,1016,20080,Changed mind,291.32,Refunded
701302,517990,2024-06-23,1014,22142,Changed mind,43.74,Replaced
701303,517998,2023-08-13,1011,21752,Changed mind,257.0,Refunded
701304,518012,2024-01-23,1036,21689,Wrong item,75.29,Replaced
701305,518032,2024-04-05,1003,21217,Wrong item,226.82,Refunded
701306,518037,2025-01-09,1022,21852,Damaged,99.96,Replaced
701307,518068,2025-12-16,1007,21515,Quality issue,30.08,Refunded
701308,518133,2025-12-29,1040,20214,Quality issue,191.77,Refunded
701309,518137,2023-10-27,1015,22374,Damaged,1009.12,Refunded
701310,518157,2024-05-28,1025,20499,Wrong item,243.57,Replaced
701311,518164,2023-03-21,1011,21505,Quality issue,239.71,Replaced
701312,518175,2023-04-24,1017,20018,Late delivery,185.41,Replaced
701313,518177,2023-12-03,1028,20840,Wrong item,882.63,Replaced
701314,518184,2024-01-06,1017,22269,Changed mind,167.19,Refunded
701315,518208,2025-04-06,1031,21975,Changed mind,823.57,Replaced
701316,518222,2024-05-26,1020,20351,Wrong item,310.5,Refunded
701317,518227,2025-10-12,1015,22464,Late delivery,1523.76,Refunded
701318,518228,2025-12-20,1016,21511,Quality issue,658.95,Refunded
701319,518236,2025-07-21,1006,21589,Late delivery,136.61,Replaced
701320,518238,2023-05-30,1024,21908,Damaged,124.78,Refunded
701321,518239,2024-04-22,1016,21280,Quality issue,510.29,Refunded
701322,518264,2025-10-03,1009,21651,Damaged,86.23,Replaced
701323,518274,2023-06-29,1024,20969,Late delivery,53.73,Refunded
701324,518290,2024-03-08,1029,22413,Damaged,278.98,Replaced
701325,518344,2023-09-30,1040,21560,Quality issue,101.3,Replaced
701326,518363,2025-04-02,1004,22486,Late delivery,343.97,Replaced
701327,518375,2024-12-08,1028,21534,Late delivery,280.27,Refunded
701328,518389,2025-07-01,1001,20404,Damaged,245.03,Replaced
701329,518398,2023-11-02,1038,20509,Quality issue,458.2,Refunded
701330,518410,2024-10-26,1038,22205,Late delivery,278.35,Replaced
701331,518439,2025-09-04,1007,22153,Wrong item,50.18,Replaced
701332,518443,2025-05-19,1006,21899,Wrong item,83.58,Replaced
701333,518446,2024-10-12,1026,21675,Quality issue,124.19,Refunded
701334,518454,2025-05-25,1026,20034,Quality issue,149.8,Refunded
701335,518466,2024-09-22,1002,21865,Changed mind,371.41,Replaced
701336,518480,2023-12-03,1029,21106,Wrong item,71.57,Refunded
701337,518496,2023-03-01,1019,21372,Damaged,964.97,Refunded
701338,518503,2023-05-27,1038,22149,Damaged,869.49,Refunded
701339,518522,2023-11-10,1032,21893,Wrong item,189.31,Refunded
701340,518535,2024-08-03,1026,20560,Damaged,118.14,Replaced
701341,518566,2025-11-04,1004,22364,Damaged,337.22,Replaced
701342,518602,2023-11-02,1017,20857,Damaged,199.49,Replaced
701343,518610,2024-08-07,1015,21885,Late delivery,252.59,Refunded
701344,518614,2025-12-24,1040,20509,Damaged,450.9,Replaced
701345,518617,2025-04-18,1025,21461,Wrong item,161.26,Replaced
701346,518639,2025-09-26,1015,22159,Damaged,676.78,Refunded
701347,518642,2024-04-28,1011,20209,Quality issue,248.96,Refunded
701348,518678,2025-05-19,1024,21488,Quality issue,57.95,Refunded
701349,518709,2025-03-07,1040,21273,Wrong item,307.65,Refunded
701350,518724,2024-12-31,1018,21166,Quality issue,106.77,Refunded
701351,518756,2024-07-15,1024,21438,Wrong item,45.75,Refunded
701352,518758,2023-09-29,1033,21102,Late delivery,355.28,Replaced
701353,518787,2023-01-13,1037,20298,Wrong item,591.66,Replaced
701354,518801,2024-12-24,1004,21373,Damaged,799.95,Replaced
701355,518824,2023-08-13,1024,21073,Late delivery,63.96,Replaced
701356,518864,2024-08-06,1018,20088,Late delivery,319.0,Replaced
701357,518897,2024-03-16,1020,21131,Changed mind,585.95,Replaced
701358,518902,2023-03-02,1035,21596,Damaged,117.75,Replaced
701359,518904,2023-12-14,1004,21018,Late delivery,262.62,Replaced
701360,518914,2024-03-29,1005,22317,Quality issue,158.67,Refunded
701361,518915,2024-09-26,1030,22199,Damaged,66.96,Refunded
701362,518922,2024-02-11,1007,21654,Damaged,22.15,Replaced
701363,518932,2025-09-29,1040,21786,Damaged,120.05,Replaced
701364,518933,2024-12-21,1018,21747,Quality issue,158.16,Refunded
701365,518947,2024-09-15,1028,20326,Wrong item,482.99,Refunded
701366,518972,2025-01-17,1037,22156,Damaged,321.48,Refunded
701367,519040,2025-05-07,1039,20436,Late delivery,372.71,Replaced
701368,519050,2024-11-24,1002,21475,Changed mind,375.09,Refunded
701369,519066,2025-04-22,1023,21275,Late delivery,52.72,Replaced
701370,519069,2024-03-11,1038,20977,Late delivery,210.58,Replaced
701371,519132,2023-11-29,1011,20478,Quality issue,825.36,Replaced
701372,519140,2023-07-17,1002,20580,Changed mind,82.38,Replaced
701373,519185,2023-11-26,1019,20585,Late delivery,501.92,Replaced
701374,519187,2025-01-26,1013,20991,Quality issue,257.54,Replaced
701375,519194,2024-10-13,1038,21099,Changed mind,232.27,Replaced
701376,519223,2024-05-19,1036,21464,Changed mind,135.3,Replaced
701377,519246,2025-02-16,1015,20377,Changed mind,341.78,Refunded
701378,519261,2024-08-19,1021,20354,Wrong item,270.3,Replaced
701379,519280,2025-03-29,1024,21640,Damaged,51.81,Replaced
701380,519284,2023-04-22,1006,20628,Quality issue,210.05,Refunded
701381,519294,2025-11-17,1003,21224,Late delivery,799.04,Refunded
701382,519295,2025-10-05,1002,20761,Late delivery,113.87,Refunded
701383,519309,2024-11-12,1024,21674,Quality issue,196.23,Replaced
701384,519312,2023-05-24,1001,20197,Damaged,199.56,Refunded
701385,519342,2024-11-07,1026,20143,Late delivery,577.75,Refunded
701386,519347,2025-10-26,1036,20494,Wrong item,186.37,Replaced
701387,519366,2025-09-29,1037,20345,Quality issue,645.68,Replaced
701388,519400,2024-07-25,1007,20533,Wrong item,65.33,Replaced
701389,519402,2024-07-20,1008,22454,Wrong item,203.3,Replaced
701390,519414,2024-05-17,1039,20393,Late delivery,1710.17,Refunded
701391,519415,2025-01-03,1005,22494,Changed mind,291.8,Refunded
701392,519422,2023-07-24,1039,21719,Wrong item,1092.58,Replaced
701393,519436,2025-03-20,1007,20808,Wrong item,58.49,Refunded
701394,519442,2024-07-07,1015,21010,Late delivery,630.82,Refunded
701395,519462,2023-11-15,1016,20926,Wrong item,335.41,Refunded
701396,519486,2023-05-26,1032,20445,Late delivery,186.68,Replaced
701397,519495,2025-12-11,1032,22455,Quality issue,169.11,Replaced
701398,519506,2023-03-15,1032,20511,Damaged,451.76,Refunded
701399,519514,2025-04-02,1018,21171,Wrong item,477.56,Refunded
701400,519523,2023-02-14,1037,20883,Quality issue,266.07,Replaced
701401,519526,2026-01-19,1020,21993,Changed mind,246.05,Replaced
701402,519550,2024-08-28,1033,22051,Wrong item,333.55,Replaced
701403,519589,2025-12-30,1024,21689,Late delivery,47.53,Refunded
701404,519616,2025-12-05,1006,22140,Late delivery,93.3,Replaced
701405,519659,2024-02-13,1011,21178,Quality issue,335.5,Refunded
701406,519671,2025-09-04,1001,21431,Damaged,205.2,Replaced
701407,519675,2024-12-17,1024,21006,Changed mind,50.86,Replaced
701408,519740,2025-11-30,1025,22455,Late delivery,514.21,Refunded
701409,519746,2023-12-07,1038,20355,Quality issue,424.55,Refunded
701410,519755,2024-02-14,1023,22010,Changed mind,40.27,Refunded
701411,519777,2025-09-06,1025,21056,Changed mind,196.57,Replaced
701412,519822,2025-06-20,1028,20932,Changed mind,193.53,Refunded
701413,519835,2025-06-14,1016,21119,Changed mind,831.85,Replaced
701414,519855,2025-10-07,1005,20989,Late delivery,165.88,Refunded
701415,519861,2024-03-01,1019,21264,Late delivery,342.07,Refunded
701416,519887,2023-11-30,1039,22443,Late delivery,889.8,Replaced
701417,519888,2023-06-25,1006,21760,Late delivery,91.57,Replaced
701418,519902,2024-08-15,1001,21118,Wrong item,241.89,Refunded
701419,519907,2025-03-11,1029,20627,Wrong item,79.42,Replaced
701420,519911,2025-04-15,1028,21037,Wrong item,240.14,Replaced
701421,519918,2023-08-14,1004,21813,Changed mind,270.63,Refunded
701422,519922,2023-09-11,1023,21431,Wrong item,31.63,Refunded
701423,519927,2025-08-08,1017,22473,Changed mind,222.61,Replaced
701424,519936,2024-08-16,1020,20612,Changed mind,311.73,Replaced
701425,519979,2024-12-11,1030,21839,Quality issue,170.12,Refunded
701426,519984,2024-06-16,1022,20308,Wrong item,64.91,Refunded
701427,519986,2025-12-01,1037,21443,Changed mind,1202.24,Refunded
701428,519996,2024-05-07,1035,20608,Damaged,131.67,Replaced
